#HyperedgeIdentifier	NumBVisit	BVisitNodes	TraversedHedges	RestrictiveHedges
http://identifiers.org/reactome/R-HSA-1248002	2	http://pathwaycommons.org/pc2/Complex_1cb74b6f1d7bb98beb1ec2c994bc66ee;http://pathwaycommons.org/pc2/Complex_744104d9236e90c466f1d876f46dc2a2	http://identifiers.org/reactome/R-HSA-1248655	http://identifiers.org/reactome/R-HSA-5637770;http://identifiers.org/reactome/R-HSA-5637766;http://identifiers.org/reactome/R-HSA-5637792;http://identifiers.org/reactome/R-HSA-5637764
http://identifiers.org/reactome/R-HSA-8944218	1	http://pathwaycommons.org/pc2/Complex_cd8eba9cd02f67e76266d079aefc10c4		
http://identifiers.org/reactome/R-HSA-8951766	3	http://pathwaycommons.org/pc2/Complex_3e033f6cdd2e04b6af86f4947fd2f569;http://pathwaycommons.org/pc2/Complex_769c5498816c1b7a562c8008ceb5578d;http://pathwaycommons.org/pc2/Complex_fcba27c09a7392916827b6e2f21354fd	http://identifiers.org/reactome/R-HSA-8951764	http://identifiers.org/reactome/R-HSA-8951656;http://identifiers.org/reactome/R-HSA-8952039
http://identifiers.org/reactome/R-HSA-8951751	3	http://pathwaycommons.org/pc2/Complex_8f2b751fecb6ceb1c2675cb951bd0c72;http://pathwaycommons.org/pc2/Complex_7d69513815e555be0a8faf776af1a7c8;http://pathwaycommons.org/pc2/Complex_fcba27c09a7392916827b6e2f21354fd	http://identifiers.org/reactome/R-HSA-8951661	http://identifiers.org/reactome/R-HSA-8951656;http://identifiers.org/reactome/R-HSA-8952620;http://identifiers.org/reactome/R-HSA-8956031;http://identifiers.org/reactome/R-HSA-4332236
http://identifiers.org/reactome/R-HSA-8854041	1	http://pathwaycommons.org/pc2/Complex_3e63e8b2c7f10e35c9f1653f140aa462		http://identifiers.org/reactome/R-HSA-8854044
http://identifiers.org/reactome/R-HSA-6805061	1	http://pathwaycommons.org/pc2/Complex_42cc91215b6ffd39903f24434b98e8ba		http://identifiers.org/reactome/R-HSA-6805059
http://identifiers.org/reactome/R-HSA-2993447	1	http://pathwaycommons.org/pc2/Complex_d67d33a35525503e741c8edaac781d96		
http://identifiers.org/reactome/R-HSA-1225952	1	http://pathwaycommons.org/pc2/Complex_664c25193f4b61f6c86cdb40c709e8d6		http://identifiers.org/reactome/R-HSA-1225961
http://identifiers.org/reactome/R-HSA-2404193	3	http://pathwaycommons.org/pc2/Complex_00af2b9824851e4a71c634a5acaf7de2;http://pathwaycommons.org/pc2/Complex_0ea74deda49d99eec8823e299cfddf3a;http://pathwaycommons.org/pc2/Protein_ca0503d747c63c2210db83686b01da25	http://identifiers.org/reactome/R-HSA-5686072	http://identifiers.org/reactome/R-HSA-2404195;http://identifiers.org/reactome/R-HSA-5686073;http://identifiers.org/reactome/R-HSA-2428930;http://identifiers.org/reactome/R-HSA-2428922
http://identifiers.org/reactome/R-HSA-5683967	1	http://pathwaycommons.org/pc2/Complex_d02974d4e17c20d2c556aed6312dd263		http://identifiers.org/reactome/R-HSA-5693583
http://identifiers.org/reactome/R-HSA-5683986	1	http://pathwaycommons.org/pc2/Complex_5c9a7d6262629cde9ea37dd127fadced		
http://identifiers.org/reactome/R-HSA-186773	1	http://pathwaycommons.org/pc2/Complex_63fd5772b26cfac2717e4e667e17f9c6		
http://identifiers.org/reactome/R-HSA-6783670	1	http://pathwaycommons.org/pc2/Complex_399d3142d5c7ecae9b7224034a92e1a7		http://identifiers.org/reactome/R-HSA-5696490
http://identifiers.org/reactome/R-HSA-975916	1	http://pathwaycommons.org/pc2/PhysicalEntity_14992b3c7e715cbe272e331dedbb9a1e		
http://identifiers.org/reactome/R-HSA-76434	1	http://pathwaycommons.org/pc2/PhysicalEntity_7bc8f6d65669805b186d8437d84275c9		
http://identifiers.org/reactome/R-HSA-975926	1	http://pathwaycommons.org/pc2/PhysicalEntity_86a44c9ff65806acb2db212baea231ac		
http://identifiers.org/reactome/R-HSA-975903	1	http://pathwaycommons.org/pc2/PhysicalEntity_3efd08d1680f758d46f04d0d2638bab0		
http://identifiers.org/reactome/R-HSA-162798	1	http://pathwaycommons.org/pc2/PhysicalEntity_ee1314a5ce18a4289f9e50eb718946f4		
http://identifiers.org/reactome/R-HSA-975919	1	http://pathwaycommons.org/pc2/PhysicalEntity_69040019489b2337f2528a96cda8d2b4		
http://identifiers.org/reactome/R-HSA-1028788	1	http://pathwaycommons.org/pc2/PhysicalEntity_d996bb59aef61d61022ad20ee0a4ec78		
http://identifiers.org/reactome/R-HSA-5663050	1	http://pathwaycommons.org/pc2/PhysicalEntity_2d0611a96f83fc1fd56f765b97ec669c		
http://identifiers.org/reactome/R-HSA-1022133	1	http://pathwaycommons.org/pc2/PhysicalEntity_62b45e0a38ce1763695664b288ca3967		
http://identifiers.org/reactome/R-HSA-975902	1	http://pathwaycommons.org/pc2/PhysicalEntity_62b45e0a38ce1763695664b288ca3967		
http://identifiers.org/reactome/R-HSA-6803104	1	http://pathwaycommons.org/pc2/Complex_ba1997afb143df55f05d38733e1f83e6		
http://identifiers.org/reactome/R-HSA-432195	1	http://pathwaycommons.org/pc2/Complex_845e8b78521472896a649e09e4a0bbf1		
http://identifiers.org/reactome/R-HSA-8983379	1	http://pathwaycommons.org/pc2/Complex_323e02c3da09b9210a2134d7589f6f0d		
http://identifiers.org/reactome/R-HSA-6804383	1	http://pathwaycommons.org/pc2/Complex_86015f881f5212e27062172f9c7e8dab		
http://identifiers.org/reactome/R-HSA-5334097	1	http://pathwaycommons.org/pc2/Complex_b5178a3e9085ee09b52d484d9fdc4754		
http://identifiers.org/reactome/R-HSA-8873830	1	http://pathwaycommons.org/pc2/Complex_1a425b9e81b056163fca0de47d6c8614		
http://identifiers.org/reactome/R-HSA-8874685	2	http://pathwaycommons.org/pc2/Complex_d9b2484309479c7285022ac36e02079f;http://pathwaycommons.org/pc2/Complex_889062d3f541819d65afb1efdb41a803	http://identifiers.org/reactome/R-HSA-8875451	http://identifiers.org/reactome/R-HSA-8875183
http://identifiers.org/reactome/R-HSA-2172194	2	http://pathwaycommons.org/pc2/Complex_bd2681a4be5476afd403f135c0b229c9;http://pathwaycommons.org/pc2/Complex_1e2c9a9d6dc9b16090e29b87dcf79c13	http://identifiers.org/reactome/R-HSA-2214351	http://identifiers.org/reactome/R-HSA-2314566
http://identifiers.org/reactome/R-HSA-201476	3	http://pathwaycommons.org/pc2/Complex_3bc38596b18542c072d6ee095c4bfe6e;http://pathwaycommons.org/pc2/Protein_4094c4dbf6212b6191d4fcb78a5eb219;http://pathwaycommons.org/pc2/Complex_c3272dc67c6d63b74d92708e8a96f4cd	http://identifiers.org/reactome/R-HSA-201453	http://identifiers.org/reactome/R-HSA-201422;http://identifiers.org/reactome/R-HSA-202626
http://identifiers.org/reactome/R-HSA-168280	2	http://pathwaycommons.org/pc2/Complex_f4c8479fff3bed3c342e6d9154821b39;http://pathwaycommons.org/pc2/PhysicalEntity_fdb64f436bbf1870cf14ddddc47e5da2		http://identifiers.org/reactome/R-HSA-168334
http://identifiers.org/reactome/R-HSA-5627775	2	http://pathwaycommons.org/pc2/Protein_7d21ce8e7cad58c822e28941cf6e28db;http://pathwaycommons.org/pc2/Complex_4e7fda2dafe16ae65706bc5e2cf9bc1b		http://identifiers.org/reactome/R-HSA-5687086;http://identifiers.org/reactome/R-HSA-5357477;http://identifiers.org/reactome/R-HSA-442832;http://identifiers.org/reactome/R-HSA-389788;http://identifiers.org/reactome/R-HSA-5626469;http://identifiers.org/reactome/R-HSA-8981926;http://identifiers.org/reactome/R-HSA-8981931;http://identifiers.org/reactome/R-HSA-2029456
http://identifiers.org/reactome/R-HSA-8936214	1	http://pathwaycommons.org/pc2/Complex_f333917f1582434b36cce1cc65b53451		
http://identifiers.org/reactome/R-HSA-8936356	1	http://pathwaycommons.org/pc2/Complex_573f9a25461ca0cd5d0edd1f93db30ce		
http://identifiers.org/reactome/R-HSA-508451	1	http://pathwaycommons.org/pc2/Complex_46dc6e0ddb353471186e92739cedba84		
http://identifiers.org/reactome/R-HSA-8856157	1	http://pathwaycommons.org/pc2/Complex_54d3d03a5a9141f93bae86acb7b29954		
http://identifiers.org/reactome/R-HSA-2130725	5	http://pathwaycommons.org/pc2/Complex_6617621a583dc73e32963bb9a69ec48f;http://pathwaycommons.org/pc2/Complex_6778a53937bf7f2fca73bd2d40f15ad9;http://pathwaycommons.org/pc2/Complex_4ea394d756144ffa0eaf1b6abd3f01e8;http://pathwaycommons.org/pc2/Complex_508152d70aa13a42430d621c42c48746;http://pathwaycommons.org/pc2/Protein_611c01944839484cb4117e65bf4fc1b0	http://identifiers.org/reactome/R-HSA-2213235;http://identifiers.org/reactome/R-HSA-2130486	http://identifiers.org/reactome/R-HSA-2130336
http://identifiers.org/reactome/R-HSA-112392	25	http://pathwaycommons.org/pc2/Complex_b2fb91a1e53e00fe7baa7e5bcd64e66e;http://pathwaycommons.org/pc2/Protein_65f8fe42a4653fc4662a4aae07d207c1;http://pathwaycommons.org/pc2/Complex_633b217a9fd5c48e4ae4117c9bca2302;http://pathwaycommons.org/pc2/Protein_1adf1c72459d9817a08db9d2dda13223;http://pathwaycommons.org/pc2/Complex_a17cb0bf110cf895782eeae3bf4ec49a;http://pathwaycommons.org/pc2/Protein_05311e8f95b701803fad068103b87168;http://pathwaycommons.org/pc2/Protein_05f0f30d5f408bcc6939c79e3fe64f82;http://pathwaycommons.org/pc2/Protein_c6948cfd4c102d2de3d9abb1ccbfafef;http://pathwaycommons.org/pc2/Complex_68f51dd766d7d7d32cc6432beafde776;http://pathwaycommons.org/pc2/Complex_5d3033ea56e68c6aab8bb2ff66e5bf8e;http://pathwaycommons.org/pc2/Protein_7c67066d54a51a4d2694cc9c218de82c;http://pathwaycommons.org/pc2/PhysicalEntity_e3c6ea40057f600f72ae39005a95042e;http://pathwaycommons.org/pc2/Complex_01bc88e9b17e6eb72cce935da2e61f54;http://pathwaycommons.org/pc2/Complex_88eefa09eea3df6529ee2788834e63f0;http://pathwaycommons.org/pc2/Complex_8a1111d463caeea9bcc3ed262db8f1f5;http://pathwaycommons.org/pc2/Complex_231a69bccdec3a9988bb7839fb3118b8;http://pathwaycommons.org/pc2/Protein_71298ea4cd2770b5008d4699fd65870b;http://pathwaycommons.org/pc2/Protein_dfc32dea39ea8c61fac21526aac7ef6e;http://pathwaycommons.org/pc2/Complex_01c342ce1bf24c0aff444566f19d72cc;http://pathwaycommons.org/pc2/Complex_79eb8ed05d4fc01563f3b18f3ee3e2bf;http://pathwaycommons.org/pc2/Protein_10863929065a8793704c184ab79fea3b;http://pathwaycommons.org/pc2/Complex_ae6266a1301ed005a7a48c5c6c9a01ca;http://pathwaycommons.org/pc2/Complex_7d5d3b4df77d1df3b3fb66cf95598c3c;http://pathwaycommons.org/pc2/Complex_23fa539a16808f83382fd944461782a4;http://pathwaycommons.org/pc2/Protein_8a9f584e8a2a69d1c6a41632138539ef	http://identifiers.org/reactome/R-HSA-112395;http://identifiers.org/reactome/R-HSA-113413;http://identifiers.org/reactome/R-HSA-113429;http://identifiers.org/reactome/R-HSA-113414;http://identifiers.org/reactome/R-HSA-113411;http://identifiers.org/reactome/R-HSA-113412;http://identifiers.org/reactome/R-HSA-112396;http://identifiers.org/reactome/R-HSA-112392	http://identifiers.org/reactome/R-HSA-8942099;http://identifiers.org/reactome/R-HSA-167084;http://identifiers.org/reactome/R-HSA-112383;http://identifiers.org/reactome/R-HSA-6810234;http://identifiers.org/reactome/R-HSA-6805061;http://identifiers.org/reactome/R-HSA-112381;http://identifiers.org/reactome/R-HSA-167083;http://identifiers.org/reactome/R-HSA-167072;http://identifiers.org/reactome/R-HSA-113407;http://identifiers.org/reactome/R-HSA-6782234;http://identifiers.org/reactome/R-HSA-6782004;http://identifiers.org/reactome/R-HSA-167085;http://identifiers.org/reactome/R-HSA-112379;http://identifiers.org/reactome/R-HSA-167196;http://identifiers.org/reactome/R-HSA-167077;http://identifiers.org/reactome/R-HSA-6814549;http://identifiers.org/reactome/R-HSA-113402
http://identifiers.org/reactome/R-HSA-2426162	1	http://pathwaycommons.org/pc2/Complex_3975bf220e1775badcb506464b4bc352		http://identifiers.org/reactome/R-HSA-1655826
http://identifiers.org/reactome/R-HSA-2426163	1	http://pathwaycommons.org/pc2/Complex_53cab6f7f4394763acf6ada7c8740f73		http://identifiers.org/reactome/R-HSA-1655847
http://identifiers.org/reactome/R-HSA-2426155	1	http://pathwaycommons.org/pc2/Complex_a9e2031ade229dc7f0c876d621984663		http://identifiers.org/reactome/R-HSA-1655827
http://identifiers.org/reactome/R-HSA-2426152	1	http://pathwaycommons.org/pc2/Complex_32fbefed75afe3c254987e26a6fd026f		http://identifiers.org/reactome/R-HSA-1655823
http://identifiers.org/reactome/R-HSA-2426144	1	http://pathwaycommons.org/pc2/Complex_a649d058e11e28de4cfb028734cae833		http://identifiers.org/reactome/R-HSA-1655836
http://identifiers.org/reactome/R-HSA-2426151	1	http://pathwaycommons.org/pc2/Complex_6245804f174c31dd936c0cb537a35999		http://identifiers.org/reactome/R-HSA-1655844
http://identifiers.org/reactome/R-HSA-2426164	1	http://pathwaycommons.org/pc2/Complex_e32007c2ac92e39d5960201c7b7fafa4		http://identifiers.org/reactome/R-HSA-1655852
http://identifiers.org/reactome/R-HSA-2426156	1	http://pathwaycommons.org/pc2/Complex_e6ab25474b6a45c770dbe5b7f8ed9a1e		http://identifiers.org/reactome/R-HSA-1655839
http://identifiers.org/reactome/R-HSA-2574840	2	http://pathwaycommons.org/pc2/Protein_47404d67bf824ef94004126f4308ad75;http://pathwaycommons.org/pc2/Complex_ccd710b340576348d68a613ba673fa15		http://identifiers.org/reactome/R-HSA-3000319
http://identifiers.org/reactome/R-HSA-2426154	1	http://pathwaycommons.org/pc2/Complex_bff8d8ec867eb9ff152be55da17f54c3		http://identifiers.org/reactome/R-HSA-1655828
http://identifiers.org/reactome/R-HSA-2426569	1	http://pathwaycommons.org/pc2/Complex_b1c29aa194526e4acea3be260243e7ef		
http://identifiers.org/reactome/R-HSA-210292	1	http://pathwaycommons.org/pc2/Complex_f9734802816e5ff0231b47a5f685d2b1		
http://identifiers.org/reactome/R-HSA-210271	1	http://pathwaycommons.org/pc2/Complex_a792b85d71bc5580a2b70e2f0452a032		
http://identifiers.org/reactome/R-HSA-2426566	1	http://pathwaycommons.org/pc2/Complex_9e0bd9bc9db69c2119f97a47896f1c27		
http://identifiers.org/reactome/R-HSA-210273	1	http://pathwaycommons.org/pc2/Complex_3623dbf885b49e1334130ade827015d3		
http://identifiers.org/reactome/R-HSA-2272668	1	http://pathwaycommons.org/pc2/Complex_2b7bd05b6a0a478dc130b3ed14e03536		
http://identifiers.org/reactome/R-HSA-376121	1	http://pathwaycommons.org/pc2/Complex_c01724b77a3832cc9df8cc99f68f0703		http://identifiers.org/reactome/R-HSA-376119
http://identifiers.org/reactome/R-HSA-400282	2	http://pathwaycommons.org/pc2/Protein_10be1ee0be572cd5916b8e5755b2eb76;http://pathwaycommons.org/pc2/Protein_84f50f3d9203b05378d5602d33d5ed6c		http://identifiers.org/reactome/R-HSA-400272
http://identifiers.org/reactome/R-HSA-8982641	2	http://pathwaycommons.org/pc2/Protein_6a8af02a96970d11cc5c0633539ae434;http://pathwaycommons.org/pc2/Complex_47913f04889c2d1ebe1a0a5306bd3db5		http://identifiers.org/reactome/R-HSA-8982645;http://identifiers.org/reactome/R-HSA-8852167
http://identifiers.org/reactome/R-HSA-349638	4	http://pathwaycommons.org/pc2/Complex_28bc227382b24d2f41b09a3ee14cd1be;http://pathwaycommons.org/pc2/Protein_2e0b49cf42c1f187f4adf44ff5a5a5ad;http://pathwaycommons.org/pc2/Complex_185070f8e26aa4ccb4d3bad714bab3a5;http://pathwaycommons.org/pc2/Complex_bf2d9f5309d00faa5ae5a5248223c4b5	http://identifiers.org/reactome/R-HSA-349657;http://identifiers.org/reactome/R-HSA-266089	http://identifiers.org/reactome/R-HSA-349637;http://identifiers.org/reactome/R-HSA-2197646;http://identifiers.org/reactome/R-HSA-264678
http://identifiers.org/reactome/R-HSA-6809254	1	http://pathwaycommons.org/pc2/Complex_590f1734dd086597d924f044e6eab8f0		
http://identifiers.org/reactome/R-HSA-5621615	1	http://pathwaycommons.org/pc2/Complex_5c6b5100d26245b30a0e965fd13ba552		
http://identifiers.org/reactome/R-HSA-374787	1	http://pathwaycommons.org/pc2/Complex_669cbf14c1fd9b0577b13b86c520c9a1		
http://identifiers.org/reactome/R-HSA-3209160	2	http://pathwaycommons.org/pc2/Protein_fe772758811526f57901471b79dd6c14;http://pathwaycommons.org/pc2/Protein_0487fc1203b0fa30f7399aaae451761d	http://identifiers.org/reactome/R-HSA-3209159	
http://identifiers.org/reactome/R-HSA-180047	1	http://pathwaycommons.org/pc2/Protein_b468d7e21891d77c64935afa023043ae		http://identifiers.org/reactome/R-HSA-177284;http://identifiers.org/reactome/R-HSA-201790;http://identifiers.org/reactome/R-HSA-180073
http://identifiers.org/reactome/R-HSA-3772430	1	http://pathwaycommons.org/pc2/Complex_da6d2eed882e9b2138448f69b5dcd5b0		
http://identifiers.org/reactome/R-HSA-5689111	1	http://pathwaycommons.org/pc2/Protein_2c3d59aaa9afec5e7c371ee76552953f		http://identifiers.org/reactome/R-HSA-5689085
http://identifiers.org/reactome/R-HSA-3000120	1	http://pathwaycommons.org/pc2/Complex_f15041cbf4b0e280eb33ef33f067348d		http://identifiers.org/reactome/R-HSA-3000103
http://identifiers.org/reactome/R-HSA-2064406	1	http://pathwaycommons.org/pc2/Complex_0a9b444008a77216b6ced1510fbe697d		
http://identifiers.org/reactome/R-HSA-374337	1	http://pathwaycommons.org/pc2/Complex_a2478566181c9cbe72bf3762ed9baecf		
http://identifiers.org/reactome/R-HSA-5652137	1	http://pathwaycommons.org/pc2/PhysicalEntity_8c555df67c0052b9fb0dbe4b425c22b8		http://identifiers.org/reactome/R-HSA-5651992
http://identifiers.org/reactome/R-HSA-5667107	1	http://pathwaycommons.org/pc2/Protein_c570b0084c15f4bda5987f7fabf8db1a		
http://identifiers.org/reactome/R-HSA-5694428	1	http://pathwaycommons.org/pc2/Complex_6c7ab73800e26baacdb0d12a2c5513b0		
http://identifiers.org/reactome/R-HSA-8850818	1	http://pathwaycommons.org/pc2/Complex_5ff48fb7ccf5462d2ec62f4d87cab9fc		
http://identifiers.org/reactome/R-HSA-6785409	1	http://pathwaycommons.org/pc2/PhysicalEntity_36fbf2f0d57e80e37e55b32b107d2384		
http://identifiers.org/reactome/R-HSA-5693644	1	http://pathwaycommons.org/pc2/Complex_9eccf1083b716ca8ba105767d3fec7dd		http://identifiers.org/reactome/R-HSA-5617454
http://identifiers.org/reactome/R-HSA-5422942	3	http://pathwaycommons.org/pc2/Complex_a3360af6f7a484bcf0332856e16ba85b;http://pathwaycommons.org/pc2/Complex_a6b66628b46f9df8b5287a79706e453e;http://pathwaycommons.org/pc2/Protein_8d4d0b5de3d26fb61c05b9b06ee66344	http://identifiers.org/reactome/R-HSA-5634100	http://identifiers.org/reactome/R-HSA-203946
http://identifiers.org/reactome/R-HSA-400037	2	http://pathwaycommons.org/pc2/Complex_2f0989b30539c5baca28036cca8590bb;http://pathwaycommons.org/pc2/Complex_46539202375a671db7dd28a6e18ef46a		http://identifiers.org/reactome/R-HSA-400097;http://identifiers.org/reactome/R-HSA-400063;http://identifiers.org/reactome/R-HSA-265166;http://identifiers.org/reactome/R-HSA-400046
http://identifiers.org/reactome/R-HSA-174209	1	http://pathwaycommons.org/pc2/Complex_13bf28fa889493e83ab0d2115c088585		http://identifiers.org/reactome/R-HSA-174159
http://identifiers.org/reactome/R-HSA-5696872	2	http://pathwaycommons.org/pc2/PhysicalEntity_fa33fe66ff21da2d725d1e5a8e765dac;http://pathwaycommons.org/pc2/Complex_153c40ab375cceb4e8b66d141e9f4641		
http://identifiers.org/reactome/R-HSA-170158	1	http://pathwaycommons.org/pc2/Complex_a059113da1828d356773ea7e8c93038b		
http://identifiers.org/reactome/R-HSA-912629	1	http://pathwaycommons.org/pc2/Complex_f73d82983ca4bc882b1e590e0d7d1bd9		http://identifiers.org/reactome/R-HSA-912627
http://identifiers.org/reactome/R-HSA-3465448	2	http://pathwaycommons.org/pc2/Protein_8888a67ac4faebf9bb8ee47626528d46;http://pathwaycommons.org/pc2/Complex_4c8f15f970ab5dcb4555853269d3f0ac		
http://identifiers.org/reactome/R-HSA-8983996	5	http://pathwaycommons.org/pc2/Complex_358977e22323e69659cf260e001822ac;http://pathwaycommons.org/pc2/Complex_cf4f678bfee15af058c10ce7a7f8f1fb;http://pathwaycommons.org/pc2/Complex_7c1093f4471ad15fc3abbff885a90c22;http://pathwaycommons.org/pc2/Complex_0c51e967e4d9434025678d42adf3d11b;http://pathwaycommons.org/pc2/Complex_ad0423174f46ef203f07815f1eabc4d1	http://identifiers.org/reactome/R-HSA-8950453;http://identifiers.org/reactome/R-HSA-8983983;http://identifiers.org/reactome/R-HSA-8950522	http://identifiers.org/reactome/R-HSA-8983996
http://identifiers.org/reactome/R-HSA-9029667	2	http://pathwaycommons.org/pc2/Complex_f1dad1d899ac4e0eea7e364937acf37c;http://pathwaycommons.org/pc2/Complex_c8a4f092740517d8cdc5f210380e511f		http://identifiers.org/reactome/R-HSA-211190
http://identifiers.org/reactome/R-HSA-113643	1	http://pathwaycommons.org/pc2/Complex_1ebb8b59184da8032c24f8b8b8a421a9		
http://identifiers.org/reactome/R-HSA-210444	1	http://pathwaycommons.org/pc2/Complex_677db2806c41f02b844117d08fc99aa0		http://identifiers.org/reactome/R-HSA-210426
http://identifiers.org/reactome/R-HSA-8937016	1	http://pathwaycommons.org/pc2/Complex_41fece1d4bf787cc6904b01c3182c0e6		http://identifiers.org/reactome/R-HSA-8936995
http://identifiers.org/reactome/R-HSA-5682101	1	http://pathwaycommons.org/pc2/Complex_b855a172f5455cff69ac1e6a3aa2d9b3		http://identifiers.org/reactome/R-HSA-216727
